CustomerID,Recency,Frequency,Monetary,Segment
15646,158,3,447.64000000000004,Normal
15648,204,2,657.35,At Risk
15649,336,2,816.0,At Risk
15651,37,3,646.3,Need Attention
15652,91,1,337.74,Hibernating
15653,93,2,877.4399999999999,At Risk
15654,9,2,922.53,Potential Loyalist
15655,243,1,560.67,Hibernating
15656,45,4,748.5,Loyal
15657,23,1,30.0,New Customer
15658,190,5,1024.1000000000001,Can't Lose
15659,44,1,306.45,Normal
15660,25,9,1600.86,Champions
15661,317,2,309.8,Normal
15663,106,1,138.14,Hibernating
15664,51,1,386.43,Normal
15665,168,2,2242.01,At Risk
15667,40,1,301.32,Normal
15668,218,1,76.32000000000001,Hibernating
15669,40,4,684.34,Loyal
15670,297,1,173.05,Hibernating
15671,19,7,2657.13,Champions
15673,88,4,2881.02,At Risk
15674,73,5,2446.6,At Risk
15675,81,3,323.69,Normal
15676,19,3,3435.76,Potential Loyalist
15677,49,1,657.23,Normal
15678,53,1,352.7,Normal
15679,24,4,781.28,Loyal
15680,9,3,1333.68,Potential Loyalist
15681,25,5,1426.16,Champions
15683,117,1,193.75,Hibernating
15687,9,9,2993.1,Champions
15689,120,2,254.1,Normal
15690,4,2,239.76,Normal
15691,252,1,136.8,Hibernating
15692,28,1,191.04,New Customer
15694,1,14,6479.4,Champions
15695,267,2,409.98,Normal
15696,33,8,2736.46,Champions
15699,18,1,309.65,New Customer
15700,172,2,696.68,At Risk
15701,2,4,1542.14,Champions
15703,265,1,211.5,Hibernating
15704,140,4,2293.62,At Risk
15705,201,1,143.1,Hibernating
15706,64,4,1060.56,Loyal
15707,35,4,945.58,Loyal
15708,41,7,3364.2400000000002,Loyal
15709,284,1,133.25,Hibernating
15712,9,5,1072.3600000000001,Champions
15713,143,2,356.7,Normal
15714,12,2,330.88,Potential Loyalist
15716,146,4,1118.81,At Risk
15717,234,1,150.3,Hibernating
15719,33,13,5045.61,Champions
15720,24,1,598.73,New Customer
15721,12,1,507.08,New Customer
15722,36,5,2222.56,Loyal
15723,365,1,203.1,Hibernating
15724,201,2,218.25,Normal
15725,15,1,415.25,New Customer
15727,17,7,5178.96,Champions
15729,213,1,85.0,Hibernating
15730,66,3,1120.88,Need Attention
15732,212,2,294.12,Normal
15733,283,1,162.3,Hibernating
15734,115,2,1339.45,At Risk
15737,15,8,1205.1200000000001,Champions
15738,19,16,4812.42,Champions
15739,66,1,449.12,Normal
15740,49,1,154.88,Normal
15743,16,4,784.46,Loyal
15744,78,1,34.8,Hibernating
15745,19,4,1094.59,Champions
15746,134,1,196.88,Hibernating
15747,13,3,974.04,Potential Loyalist
15748,40,1,149.31,Normal
15749,235,3,44534.3,At Risk
15750,3,8,2465.48,Champions
15752,40,7,2637.38,Loyal
15753,305,1,79.2,Hibernating
15754,51,3,458.57,Need Attention
15755,10,6,2364.25,Champions
15756,61,4,532.96,Loyal
15757,66,2,714.42,Need Attention
15758,25,1,205.25,Normal
15759,218,3,253.04,Normal
15762,65,2,583.75,Need Attention
15763,32,2,1086.92,Potential Loyalist
15764,88,6,3279.97,At Risk
15766,64,1,315.06,Need Attention
15768,116,3,621.8299999999999,At Risk
15769,7,26,56252.72,Champions
15773,6,1,635.6800000000001,Potential Loyalist
15774,69,1,270.8,Need Attention
15775,245,1,104.9,Hibernating
15776,133,1,241.62,Hibernating
15777,241,4,1047.11,Can't Lose
15780,184,3,475.28000000000003,Normal
15781,25,3,345.46,Potential Loyalist
15782,10,3,2614.7400000000002,Champions
15783,11,1,246.3,Normal
15785,33,5,2328.9700000000003,Champions
15786,46,3,4932.2,Loyal
15787,26,3,948.05,Champions
15789,358,1,351.3,Hibernating
15790,10,1,220.85,Normal
15791,44,2,1612.69,Need Attention
15793,15,3,965.61,Champions
15795,150,1,610.01,Hibernating
15796,1,8,2711.56,Champions
15797,113,4,2207.4,At Risk
15799,76,3,884.14,At Risk
15800,107,2,699.08,At Risk
15801,46,3,1063.95,Loyal
15802,143,1,451.42,Hibernating
15803,51,1,415.82000000000005,Need Attention
15804,1,13,4206.39,Champions
15805,23,17,5528.4800000000005,Champions
15806,46,3,784.58,Loyal
15807,50,3,903.9,Loyal
15808,306,4,3734.9700000000003,Can't Lose
15809,36,5,515.77,Loyal
15810,79,4,1391.98,At Risk
15811,22,6,2218.62,Champions
15812,107,5,1801.14,At Risk
15813,208,2,1303.9099999999999,At Risk
15814,17,4,1945.33,Champions
15815,64,5,2100.6,Loyal
15819,49,4,1905.45,Loyal
15820,320,1,206.98,Hibernating
15821,44,2,570.96,Need Attention
15822,3,2,885.47,Potential Loyalist
15823,372,1,15.0,Hibernating
15825,172,1,532.94,Hibernating
15826,56,3,1654.31,Loyal
15827,73,14,1836.0900000000001,At Risk
15829,99,2,636.14,At Risk
15830,38,1,576.0,Need Attention
15831,58,3,801.76,Loyal
15832,254,1,836.79,Hibernating
15834,70,4,2233.75,Loyal
15835,44,4,954.09,Loyal
15836,50,1,137.37,Normal
15837,65,1,391.98,Need Attention
15838,11,19,33643.08,Champions
15839,33,3,1048.49,Champions
15840,59,2,355.56,Need Attention
15841,73,4,1224.06,At Risk
15843,304,1,118.95000000000002,Hibernating
15844,46,1,130.73999999999998,Normal
15845,18,8,3711.77,Champions
15847,38,2,389.27,Need Attention
15850,19,2,238.85,Normal
15852,187,2,160.71,Normal
15853,52,1,110.8,Normal
15854,4,12,2974.65,Champions
15855,137,5,712.24,At Risk
15856,4,27,16387.57,Champions
15857,19,1,297.0,Potential Loyalist
15858,16,5,1438.85,Champions
15860,41,8,977.21,Loyal
15861,12,8,3165.36,Champions
15862,8,4,832.88,Loyal
15863,26,2,68.84,Normal
15864,22,6,1936.3200000000002,Champions
15865,41,3,895.13,Loyal
15866,101,1,230.53,Hibernating
15867,5,15,3812.64,Champions
15869,277,2,149.64,Normal
15870,33,1,354.09000000000003,Potential Loyalist
15872,15,2,360.93,Potential Loyalist
15874,64,7,4405.88,Loyal
15877,2,2,493.28,Potential Loyalist
15880,369,1,343.28000000000003,Hibernating
15881,312,5,501.39000000000004,At Risk
15882,199,4,516.36,At Risk
15883,2,2,396.48,Potential Loyalist
15885,93,3,379.35,Normal
15886,60,1,181.09,Normal
15888,81,1,168.31,Hibernating
15889,157,2,446.87,Normal
15891,227,1,524.52,Hibernating
15894,253,2,263.55,Normal
15895,150,1,179.17,Hibernating
15897,194,2,222.05,Normal
15898,1,5,1388.88,Champions
15899,369,1,56.25,Hibernating
15900,24,1,351.11,Potential Loyalist
15901,17,3,363.88,Potential Loyalist
15903,10,7,5126.76,Champions
15904,8,1,164.68,Normal
15906,20,7,1567.69,Champions
15907,4,3,967.45,Champions
15909,174,1,191.94,Hibernating
15910,1,8,1232.18,Champions
15912,178,2,264.62,Normal
15916,16,8,1528.09,Champions
15917,248,1,123.1,Hibernating
15918,191,2,334.23,Normal
15919,20,2,639.89,Potential Loyalist
15920,154,4,167.5,Normal
15921,173,1,336.03000000000003,Hibernating
15922,373,1,369.5,Hibernating
15923,373,1,127.08,Hibernating
15925,194,1,207.15,Hibernating
15930,67,1,426.63,Need Attention
15932,4,8,2495.87,Champions
15933,21,3,1107.46,Champions
15935,239,2,416.86,Normal
15937,64,1,145.35,Normal
15938,112,5,404.58,Normal
15939,90,15,6115.01,At Risk
15940,311,1,35.8,Hibernating
15942,134,1,337.44,Hibernating
15944,277,1,325.1,Hibernating
15945,365,1,181.0,Hibernating
15947,83,1,1708.24,Hibernating
15948,8,2,955.24,Potential Loyalist
15949,17,2,364.72,Potential Loyalist
15950,32,4,1765.51,Champions
15951,9,2,708.22,Potential Loyalist
15952,34,4,806.57,Loyal
15953,15,8,1659.3799999999999,Champions
15955,24,14,4416.26,Champions
15957,32,1,428.89,Potential Loyalist
15958,74,1,104.35,Hibernating
15963,20,2,470.76,Potential Loyalist
15965,17,4,845.64,Loyal
15967,23,2,418.83,Potential Loyalist
15969,3,3,666.1,Loyal
15970,304,1,314.1,Hibernating
15971,18,12,4199.85,Champions
15973,367,1,307.82000000000005,Hibernating
15974,39,7,3442.15,Loyal
15975,84,1,371.01,Hibernating
15976,165,2,430.94,Normal
15977,17,2,1054.73,Potential Loyalist
15978,77,1,1098.78,Hibernating
15980,89,3,2398.86,At Risk
15981,25,8,3408.48,Champions
15983,22,4,1475.02,Champions
15984,3,10,2837.67,Champions
15985,123,2,1142.42,At Risk
15986,30,1,168.12,Normal
15987,12,7,1451.28,Champions
15988,19,1,158.03,Normal
15990,44,2,792.11,Need Attention
15992,4,1,41.989999999999995,Normal
15993,9,7,2797.57,Champions
15994,55,1,427.07,Need Attention
15996,88,6,1060.68,At Risk
15998,37,5,3089.97,Loyal
16000,3,3,12393.7,Champions
16003,30,5,2735.37,Champions
16005,12,4,615.39,Loyal
16006,211,1,101.4,Hibernating
16007,48,4,1701.94,Loyal
16008,24,3,478.78,Potential Loyalist
16009,22,4,992.71,Champions
16010,246,3,407.5,Normal
16011,8,16,3362.71,Champions
16012,35,3,1415.29,Loyal
16013,4,47,37130.6,Champions
16014,38,3,662.38,Loyal
16015,4,3,705.39,Loyal
16016,3,8,1508.76,Champions
16017,47,1,211.88,Normal
16018,39,2,408.90000000000003,Need Attention
16019,47,9,3786.2400000000002,Loyal
16020,17,3,851.01,Loyal
16022,260,1,628.28,Hibernating
16023,46,3,719.81,Loyal
16024,12,1,251.24,Potential Loyalist
16025,30,1,439.65999999999997,Potential Loyalist
16026,43,1,236.09,Normal
16027,92,6,934.62,At Risk
16029,39,63,81024.84,Loyal
16030,310,1,331.24,Hibernating
16031,92,2,548.94,At Risk
16033,6,20,8816.4,Champions
16034,196,3,437.7,Normal
16036,87,2,758.92,At Risk
16037,270,3,855.02,At Risk
16038,8,3,471.78000000000003,Potential Loyalist
16040,65,3,1313.55,Loyal
16041,31,3,3166.4,Champions
16042,22,5,1197.27,Champions
16043,38,4,773.99,Loyal
16045,120,4,1340.7,At Risk
16048,373,2,256.44,Normal
16049,40,3,1111.79,Loyal
16050,174,1,137.9,Hibernating
16052,54,1,362.06,Need Attention
16053,33,2,1511.95,Potential Loyalist
16054,145,1,783.9,Hibernating
16055,221,1,134.8,Hibernating
16056,45,1,664.85,Need Attention
16057,16,7,2263.12,Champions
16059,66,6,1459.8600000000001,Loyal
16062,10,4,1153.62,Champions
16063,260,1,335.32,Hibernating
16065,365,1,372.09,Hibernating
16066,17,5,1521.87,Champions
16070,22,2,852.15,Potential Loyalist
16071,45,1,326.24,Need Attention
16072,288,1,584.3199999999999,Hibernating
16073,297,1,122.39999999999999,Hibernating
16076,3,10,2234.73,Champions
16078,284,1,79.2,Hibernating
16079,17,3,1352.0,Champions
16080,82,2,217.16,Normal
16081,56,5,2806.9,Loyal
16083,101,2,1317.62,At Risk
16084,299,1,436.18,Hibernating
16085,23,5,981.51,Champions
16086,59,5,1121.39,Loyal
16091,155,2,315.06,Normal
16092,115,3,817.86,At Risk
16093,107,1,17.0,Hibernating
16094,12,4,1078.23,Champions
16096,264,1,320.62,Hibernating
16097,240,1,185.04999999999998,Hibernating
16098,88,7,2005.63,At Risk
16099,50,3,731.9,Loyal
16101,71,1,1290.7,Need Attention
16102,42,3,1842.14,Loyal
16103,7,6,1429.64,Champions
16104,62,1,302.36,Need Attention
16105,249,1,336.96,Hibernating
16106,66,1,108.38,Normal
16107,18,7,3204.1600000000003,Champions
16108,85,1,842.5,Hibernating
16109,219,2,611.88,At Risk
16110,45,3,1337.48,Loyal
16112,143,4,195.73999999999998,Normal
16113,183,1,161.38,Hibernating
16114,171,1,135.75000000000003,Hibernating
16115,10,8,1667.97,Champions
16116,212,1,612.78,Hibernating
16117,190,1,232.21,Hibernating
16119,8,2,423.36,Potential Loyalist
16120,59,4,1309.14,Loyal
16121,57,2,867.11,Need Attention
16122,73,4,684.4200000000001,At Risk
16123,52,1,307.78,Need Attention
16124,317,1,249.0,Hibernating
16125,367,1,289.35,Hibernating
16126,29,4,6287.77,Champions
16127,39,1,656.25,Need Attention
16128,18,5,1880.22,Champions
16131,52,6,3506.54,Loyal
16133,4,33,14589.04,Champions
16134,22,2,618.09,Potential Loyalist
16135,263,1,517.55,Hibernating
16136,60,3,709.38,Loyal
16139,19,3,635.41,Loyal
16140,66,2,725.18,Need Attention
16141,88,1,620.4,Hibernating
16142,250,1,535.34,Hibernating
16143,3,6,2424.94,Champions
16144,247,1,175.2,Hibernating
16145,9,11,3799.4900000000002,Champions
16146,157,3,734.13,At Risk
16147,134,1,375.0,Hibernating
16148,296,1,76.32000000000001,Hibernating
16149,5,2,280.52,Potential Loyalist
16150,43,5,2053.02,Loyal
16152,269,1,1829.04,Hibernating
16153,50,5,1824.23,Loyal
16156,9,9,3122.04,Champions
16157,16,3,656.69,Loyal
16159,282,1,348.2,Hibernating
16160,65,2,1025.44,Need Attention
16161,2,19,5575.56,Champions
16162,252,1,37.4,Hibernating
16163,232,2,856.6,At Risk
16164,17,3,822.48,Loyal
16168,11,27,3787.6,Champions
16169,8,4,1822.97,Champions
16170,51,6,1885.05,Loyal
16171,59,1,73.2,Normal
16172,95,5,1140.21,At Risk
16173,16,6,1418.32,Champions
16174,126,3,1009.5500000000001,At Risk
16175,94,4,1037.59,At Risk
16177,50,1,331.95,Need Attention
16178,138,1,197.9,Hibernating
16179,61,1,215.83,Normal
16180,100,8,10254.18,At Risk
16181,73,1,305.54,Hibernating
16182,72,4,6617.65,Loyal
16183,67,1,338.71000000000004,Need Attention
16184,64,6,1158.79,Loyal
16185,17,2,529.41,Potential Loyalist
16186,23,12,4006.94,Champions
16187,32,15,6911.4400000000005,Champions
16188,45,4,981.86,Loyal
16189,16,2,215.48,Normal
16190,40,1,215.08,Normal
16191,3,13,5180.52,Champions
16193,237,1,314.45,Hibernating
16198,75,1,400.68100000000004,Hibernating
16200,4,2,1080.6200000000001,Potential Loyalist
16201,3,4,1863.47,Champions
16202,361,1,365.27,Hibernating
16203,59,4,592.9,Loyal
16204,23,1,405.71,Potential Loyalist
16205,31,4,761.38,Loyal
16206,55,4,537.0600000000001,Loyal
16207,25,1,394.38,Potential Loyalist
16208,45,2,664.26,Need Attention
16209,89,5,2262.62,At Risk
16210,2,18,21086.3,Champions
16211,89,1,547.02,Hibernating
16212,19,2,690.34,Potential Loyalist
16213,79,1,159.0,Hibernating
16214,171,3,1062.75,At Risk
16215,81,1,242.35,Hibernating
16216,267,1,914.9300000000001,Hibernating
16217,235,2,304.25,Normal
16218,30,7,3084.68,Champions
16221,37,3,864.86,Loyal
16222,318,1,846.72,Hibernating
16224,57,4,1295.3,Loyal
16225,45,5,1096.32,Loyal
16226,203,3,255.12,Normal
16227,225,1,314.22,Hibernating
16229,87,2,1010.6,At Risk
16230,190,2,542.03,At Risk
16232,44,4,990.88,Loyal
16233,71,3,536.6800000000001,Loyal
16235,41,5,867.31,Loyal
16236,78,1,432.2,Hibernating
16239,57,2,414.2,Need Attention
16240,24,2,3718.8,Potential Loyalist
16241,10,13,2607.87,Champions
16242,8,7,3603.21,Champions
16243,34,2,409.1,Need Attention
16244,212,2,1522.75,At Risk
16245,24,3,1413.66,Champions
16247,170,1,114.56,Hibernating
16248,62,1,152.94,Normal
16249,53,5,1800.07,Loyal
16250,261,2,389.44,Normal
16253,67,2,3683.86,Need Attention
16255,17,8,2619.91,Champions
16256,267,1,752.4300000000001,Hibernating
16257,177,1,46.95,Hibernating
16258,45,5,5203.51,Loyal
16260,51,1,1035.45,Need Attention
16261,17,4,746.83,Loyal
16265,9,9,5447.0,Champions
16266,74,7,861.89,At Risk
16268,71,2,667.65,Need Attention
16270,353,1,1141.24,Hibernating
16271,3,5,1429.24,Champions
16272,117,1,411.7,Hibernating
16274,373,1,357.95,Hibernating
16275,197,1,559.87,Hibernating
16276,177,1,810.6000000000001,Hibernating
16278,100,1,566.38,Hibernating
16279,21,3,1509.58,Champions
16281,72,1,2062.06,Need Attention
16282,340,1,168.3,Hibernating
16283,6,5,1570.81,Champions
16284,31,2,823.97,Potential Loyalist
16287,170,1,142.5,Hibernating
16292,122,1,302.25,Hibernating
16293,22,10,2248.9900000000002,Champions
16295,10,4,1328.55,Champions
16297,269,1,301.9,Hibernating
16298,23,3,598.2,Loyal
16302,127,1,233.22,Hibernating
16303,26,3,5360.63,Champions
16305,139,1,361.21999999999997,Hibernating
16306,214,6,632.27,At Risk
16308,38,4,2560.0,Loyal
16309,106,2,706.57,At Risk
16311,18,2,616.26,Potential Loyalist
16313,3,2,274.15000000000003,Potential Loyalist
16315,331,1,226.37,Hibernating
16316,64,8,2938.91,Loyal
16317,120,3,1341.65,At Risk
16318,35,1,328.15,Need Attention
16319,218,1,404.40000000000003,Hibernating
16320,172,2,1038.46,At Risk
16321,72,5,373.65000000000003,Need Attention
16322,1,2,326.75,Potential Loyalist
16323,196,1,207.50000000000003,Hibernating
16324,128,3,428.68,Normal
16325,47,3,594.24,Loyal
16326,6,14,3110.96,Champions
16327,14,6,3844.22,Champions
16330,18,3,251.91,Potential Loyalist
16332,28,7,1593.2,Champions
16333,8,22,26626.8,Champions
16337,37,1,151.05,Normal
16338,157,1,214.79999999999998,Hibernating
16339,284,1,109.95,Hibernating
16340,107,1,549.07,Hibernating
16341,25,4,1971.87,Champions
16342,75,4,322.41,Normal
16343,16,2,370.47999999999996,Potential Loyalist
16344,158,1,101.10000000000001,Hibernating
16345,44,1,575.41,Need Attention
16347,11,2,887.65,Potential Loyalist
16348,32,7,1469.45,Champions
16349,291,1,53.5,Hibernating
16350,21,4,1116.47,Champions
16351,333,1,153.9,Hibernating
16352,18,2,494.44,Potential Loyalist
16353,4,23,6675.71,Champions
16354,63,2,395.8,Need Attention
16356,198,3,211.77,Normal
16357,33,3,658.88,Loyal
16358,1,4,2027.5,Champions
16359,7,9,1750.92,Champions
16360,5,6,3512.53,Champions
16361,10,4,896.66,Loyal
16362,32,5,734.77,Loyal
16363,53,1,109.36000000000001,Normal
16364,12,2,707.04,Potential Loyalist
16365,18,9,1540.42,Champions
16366,19,1,327.3,Potential Loyalist
16367,37,2,804.49,Need Attention
16368,2,2,497.43,Potential Loyalist
16369,18,3,1553.66,Champions
16370,82,4,1320.56,At Risk
16372,33,2,367.93,Potential Loyalist
16374,66,2,473.03000000000003,Need Attention
16376,9,2,987.01,Potential Loyalist
16377,267,1,676.2,Hibernating
16378,247,3,362.95,Normal
16379,4,4,2157.4,Champions
16380,61,1,1780.59,Need Attention
16383,75,2,668.36,At Risk
16384,90,2,584.5,At Risk
16385,60,3,555.89,Loyal
16386,29,2,317.2,Potential Loyalist
16387,323,1,94.36,Hibernating
16389,53,4,1382.07,Loyal
16392,270,1,221.19,Hibernating
16393,2,13,3046.21,Champions
16394,57,5,1555.34,Loyal
16395,61,5,1486.9,Loyal
16398,154,2,1705.8,At Risk
16399,19,2,408.57,Potential Loyalist
16400,95,1,303.93,Hibernating
16401,1,12,4098.32,Champions
16402,265,2,299.6,Normal
16403,312,1,177.5,Hibernating
16404,70,1,443.05,Need Attention
16405,302,2,167.25,Normal
16406,19,1,163.07,Normal
16407,13,10,2126.93,Champions
16409,36,5,2028.88,Loyal
16411,19,2,214.65,Normal
16412,54,1,151.83,Normal
16413,57,1,262.2,Need Attention
16414,22,2,126.25,Normal
16415,44,1,210.35,Normal
16416,27,3,1051.4,Champions
16418,45,3,675.27,Loyal
16419,113,6,972.23,At Risk
16422,17,51,34684.4,Champions
16423,25,1,346.12,Potential Loyalist
16424,191,1,133.56,Hibernating
16425,302,1,302.7,Hibernating
16426,2,10,1908.25,Champions
16427,263,2,241.06,Normal
16429,106,1,284.55,Hibernating
16430,57,1,300.85,Need Attention
16431,213,3,642.81,At Risk
16432,64,1,287.4,Need Attention
16433,28,1,184.26,Normal
16434,29,7,1522.25,Champions
16438,6,5,798.35,Loyal
16440,8,5,3640.67,Champions
16441,67,2,381.2,Need Attention
16442,2,3,616.79,Loyal
16444,46,4,654.67,Loyal
16445,34,1,230.51,Normal
16446,1,2,168472.5,Potential Loyalist
16447,136,1,259.01,Hibernating
16448,198,1,188.89000000000001,Hibernating
16449,198,2,707.69,At Risk
16450,150,1,311.92,Hibernating
16451,88,1,266.97,Hibernating
16454,45,2,6.9,Normal
16455,64,7,1841.18,Loyal
16456,99,5,2158.37,At Risk
16457,218,1,208.36,Hibernating
16458,3,18,3482.7400000000002,Champions
16460,28,3,814.72,Loyal
16461,178,1,151.42,Hibernating
16462,74,3,136.0,Normal
16463,21,4,1422.4,Champions
16464,20,3,1314.68,Champions
16466,34,7,1603.46,Loyal
16468,74,1,74.9,Hibernating
16469,24,4,650.43,Loyal
16470,52,4,762.39,Loyal
16471,275,1,223.95000000000002,Hibernating
16473,165,3,316.11,Normal
16474,7,7,1871.5,Champions
16475,88,4,544.3,At Risk
16477,64,7,2494.46,Loyal
16478,25,3,331.0,Potential Loyalist
16479,10,2,300.83,Potential Loyalist
16480,76,1,769.29,Hibernating
16482,16,1,220.62,Normal
16483,192,1,139.35,Hibernating
16484,174,2,404.3,Normal
16485,77,1,363.65,Hibernating
16488,33,3,498.8,Loyal
16491,47,1,731.5,Need Attention
16493,80,4,1351.63,At Risk
16494,297,1,826.53,Hibernating
16495,3,3,684.41,Loyal
16496,9,3,1599.52,Champions
16497,50,6,2965.69,Loyal
16498,161,2,100.97,Normal
16499,360,2,365.45,Normal
16500,5,6,400.86,Potential Loyalist
16503,107,4,1431.93,At Risk
16504,25,1,484.38,Potential Loyalist
16505,32,1,777.6,Potential Loyalist
16506,20,2,90.30000000000001,Normal
16509,297,1,363.7,Hibernating
16510,372,1,248.1,Hibernating
16511,22,3,950.26,Champions
16513,5,4,874.59,Loyal
16515,52,5,1627.13,Loyal
16516,30,1,101.69999999999999,Normal
16517,277,1,162.7,Hibernating
16518,61,2,484.32,Need Attention
16519,25,2,215.07999999999998,Normal
16520,186,3,1046.57,Can't Lose
16523,2,21,9418.470000000001,Champions
16525,2,26,13027.45,Champions
16526,172,1,290.36,Hibernating
16527,81,1,228.06,Hibernating
16528,4,1,244.41,Normal
16529,190,1,455.25,Hibernating
16531,22,7,1244.59,Champions
16532,18,3,6748.8,Champions
16533,19,3,1095.56,Champions
16535,5,1,593.75,Potential Loyalist
16536,110,1,548.97,Hibernating
16539,3,4,1388.81,Champions
16542,54,1,119.62,Normal
16545,165,1,339.3,Hibernating
16546,291,2,787.15,At Risk
16549,10,10,4154.64,Champions
16550,109,5,2298.97,At Risk
16551,96,3,922.12,At Risk
16552,243,2,379.73,Normal
16553,163,12,5719.82,At Risk
16554,42,3,837.1,Loyal
16555,35,2,285.89,Need Attention
16556,67,7,3313.79,Loyal
16557,24,2,281.85,Potential Loyalist
16558,1,20,8338.49,Champions
16560,27,2,841.41,Potential Loyalist
16561,6,2,511.12,Potential Loyalist
16563,54,1,1077.74,Need Attention
16565,364,1,173.7,Hibernating
16566,15,5,614.66,Loyal
16567,194,2,865.6,At Risk
16569,3,1,124.2,Normal
16570,15,10,3738.4,Champions
16571,27,3,1421.69,Champions
16572,127,3,1009.6,At Risk
16573,85,2,663.61,At Risk
16574,71,1,451.44,Need Attention
16581,183,1,105.84,Hibernating
16582,113,1,313.62,Hibernating
16583,374,1,233.45,Hibernating
16584,80,2,936.08,At Risk
16586,249,1,463.95,Hibernating
16587,232,1,225.15,Hibernating
16589,71,3,459.24,Need Attention
16591,69,1,213.5,Normal
16592,4,16,4113.68,Champions
16593,51,3,330.03,Need Attention
16594,75,1,181.09,Hibernating
16595,61,1,360.16,Need Attention
16596,16,2,250.15,Normal
16597,4,1,90.04,Normal
16598,286,1,145.04999999999998,Hibernating
16600,4,6,813.52,Loyal
16601,41,1,244.79999999999998,Normal
16602,36,1,528.08,Need Attention
16603,75,2,482.47,Normal
16607,18,14,3347.71,Champions
16609,15,7,5493.46,Champions
16610,219,1,75.66,Hibernating
16611,186,1,129.49,Hibernating
16612,33,4,1187.66,Champions
16613,70,1,618.59,Need Attention
16614,183,1,506.19,Hibernating
16616,15,2,500.42,Potential Loyalist
16617,236,1,151.85,Hibernating
16618,31,5,2647.59,Champions
16619,264,1,226.21,Hibernating
16620,4,2,178.96,Normal
16621,52,4,813.48,Loyal
16623,246,1,129.45,Hibernating
16624,81,2,810.5699999999999,At Risk
16625,275,1,333.08,Hibernating
16626,1,17,4413.1,Champions
16627,79,1,322.8,Hibernating
16628,30,5,2188.05,Champions
16629,74,2,417.73,Normal
16633,17,6,2883.1,Champions
16634,223,2,217.9,Normal
16637,32,4,1154.47,Champions
16638,23,10,1680.72,Champions
16639,31,3,1257.51,Champions
16641,106,1,231.10000000000002,Hibernating
16642,5,2,688.33,Potential Loyalist
16643,246,1,487.51,Hibernating
16644,178,2,833.78,At Risk
16647,170,2,214.06,Normal
16648,43,1,290.65999999999997,Need Attention
16650,72,1,518.42,Need Attention
16652,59,7,6773.97,Loyal
16653,16,2,1212.66,Potential Loyalist
16654,141,4,601.27,At Risk
16655,18,6,3794.52,Champions
16656,22,15,8625.8,Champions
16657,10,4,933.62,Loyal
16658,368,1,123.24,Hibernating
16659,189,1,39.12,Hibernating
16660,16,4,1267.6499999999999,Champions
16665,362,1,135.39999999999998,Hibernating
16666,19,1,118.98,Normal
16667,68,2,570.13,Need Attention
16668,15,6,306.71999999999997,Potential Loyalist
16669,24,3,1374.8700000000001,Champions
16670,17,11,4095.9,Champions
16671,28,3,1692.27,Champions
16672,2,20,8134.9400000000005,Champions
16674,55,2,319.61,Need Attention
16676,34,4,1592.1200000000001,Loyal
16678,3,12,3109.99,Champions
16679,366,1,129.75,Hibernating
16680,43,1,183.7,Normal
16681,73,6,1770.34,At Risk
16682,5,5,1028.0,Champions
16684,4,28,66653.56,Champions
16685,61,2,324.24,Need Attention
16686,47,7,3062.83,Loyal
16688,1,4,1260.86,Champions
16689,76,2,422.59999999999997,Normal
16690,72,2,225.57999999999998,Normal
16692,256,2,1276.0,At Risk
16693,69,2,482.01,Need Attention
16696,135,4,657.9000000000001,At Risk
16697,241,1,112.75,Hibernating
16698,227,2,1998.0,At Risk
16700,9,13,5076.55,Champions
16701,9,13,5398.3,Champions
16705,1,20,14034.99,Champions
16706,37,3,531.35,Loyal
16708,46,1,656.63,Need Attention
16709,85,5,3029.87,At Risk
16710,19,10,2483.04,Champions
16711,3,5,1651.03,Champions
16712,9,11,3645.43,Champions
16713,19,15,6923.13,Champions
16714,219,3,1161.53,Can't Lose
16715,78,1,301.71999999999997,Hibernating
16716,267,2,901.2,At Risk
16717,24,6,3858.38,Champions
16718,369,1,623.75,Hibernating
16719,15,7,1790.42,Champions
16720,26,1,155.24,Normal
16721,262,1,292.47,Hibernating
16722,17,13,4730.81,Champions
16723,91,2,589.15,At Risk
16725,302,7,781.02,At Risk
16726,26,5,1382.02,Champions
16727,364,1,272.82,Hibernating
16728,46,4,1054.67,Loyal
16729,38,21,7239.92,Loyal
16730,52,3,743.11,Loyal
16732,32,1,603.75,Potential Loyalist
16734,52,3,650.51,Loyal
16735,79,5,2300.56,At Risk
16737,53,1,417.59999999999997,Need Attention
16738,298,1,3.75,Hibernating
16739,177,1,323.0,Hibernating
16742,47,1,464.9,Need Attention
16743,29,7,2238.09,Champions
16744,11,7,1304.76,Champions
16745,87,17,7194.3,At Risk
16746,5,18,6697.66,Champions
16747,38,2,836.06,Need Attention
16748,18,5,1515.9,Champions
16750,45,5,623.93,Loyal
16751,31,1,1764.72,Potential Loyalist
16752,373,1,207.5,Hibernating
16753,58,1,223.92000000000002,Normal
16754,372,1,2002.4,Hibernating
16755,114,3,1496.83,At Risk
16756,215,1,239.4,Hibernating
16757,319,1,106.83000000000001,Hibernating
16758,65,1,369.34000000000003,Need Attention
16759,8,3,789.79,Loyal
16761,97,1,316.62,Hibernating
16762,20,3,1501.38,Champions
16763,199,1,611.85,Hibernating
16764,4,13,2799.25,Champions
